,Year,Month,Day,Hour,Min,Sec,LAT,LON,DEP,EX,EY,AZ,EZ,MAG,ID,UTCDT,inBG,inNC,inSTA1,inSTA2,inSTA3
2921,2010,3,15,13,27,3.028,38.81823,-122.82677,3.2510000000000003,16.0,9.000000000000002,2,13.999999999999998,3.0,71363560,2010-03-15T13:27:03.028000Z,True,True,True,True,True
2922,2010,3,15,13,38,55.39,38.81815,-122.8291,2.9189999999999996,15.0,8.0,15,8.0,2.7,71363575,2010-03-15T13:38:55.390000Z,True,True,True,True,True
2923,2010,3,16,18,26,26.73,38.812,-122.7372,3.002,6.999999999999999,5.0,16,9.000000000000002,2.2,71364280,2010-03-16T18:26:26.730000Z,True,True,True,True,True
2924,2010,3,17,3,51,11.343,38.804959999999994,-122.79445,3.9160000000000004,13.000000000000002,11.000000000000002,163,11.000000000000002,1.8,71364440,2010-03-17T03:51:11.343000Z,True,True,True,True,True
2925,2010,3,18,11,29,32.09,38.79518,-122.7792,2.35,12.0,8.0,24,10.0,1.9,71365060,2010-03-18T11:29:32.090000Z,True,True,True,True,True
2926,2010,3,18,22,22,4.21,38.82581,-122.79735,3.7539999999999996,6.999999999999999,6.0,3,8.0,2.0,71365300,2010-03-18T22:22:04.210000Z,True,True,True,True,True
2927,2010,3,19,11,13,2.73,38.82678,-122.75988000000001,1.416,6.999999999999999,4.0,15,6.999999999999999,2.0,71365515,2010-03-19T11:13:02.730000Z,True,True,True,True,True
2928,2010,3,19,18,22,52.751999999999995,38.83938,-122.80344,2.28,15.0,10.0,174,6.999999999999999,1.8,71365670,2010-03-19T18:22:52.752000Z,True,True,True,True,True
2929,2010,3,22,21,48,26.68,38.82096,-122.80483999999998,3.782,15.0,9.000000000000002,17,10.0,2.3,71367165,2010-03-22T21:48:26.680000Z,True,True,True,True,True
2930,2010,3,22,22,49,59.76,38.8254,-122.80363,3.55,10.0,8.0,38,8.0,2.0,71367195,2010-03-22T22:49:59.760000Z,True,True,True,True,True
2931,2010,3,23,2,45,35.6,38.82454,-122.80497,3.5839999999999996,8.0,6.999999999999999,16,8.0,1.8,71367260,2010-03-23T02:45:35.600000Z,True,True,True,True,True
2932,2010,3,23,19,22,0.64,38.79188,-122.77926000000001,1.786,11.000000000000002,10.0,143,9.000000000000002,2.2,71367520,2010-03-23T19:22:00.640000Z,True,True,True,True,True
2933,2010,3,26,8,21,25.295,38.82347,-122.7773,2.508,24.0,12.0,4,16.0,1.8,71368510,2010-03-26T08:21:25.295000Z,True,True,True,True,True
2934,2010,3,26,12,55,50.675,38.80773,-122.812,3.218,10.0,8.0,55,9.000000000000002,1.9,71368585,2010-03-26T12:55:50.675000Z,True,True,True,True,True
2935,2010,3,27,3,30,21.1,38.79908,-122.79997,0.946,13.000000000000002,8.0,9,11.000000000000002,2.0,71368970,2010-03-27T03:30:21.100000Z,True,True,True,True,True
2936,2010,3,27,6,47,1.432,38.826679999999996,-122.7988,4.078,9.000000000000002,6.0,56,6.999999999999999,2.0,71369070,2010-03-27T06:47:01.432000Z,True,True,True,True,True
2937,2010,3,27,17,0,52.44,38.82255,-122.81308,3.93,10.0,8.0,21,6.999999999999999,2.0,71369245,2010-03-27T17:00:52.440000Z,True,True,True,True,True
2938,2010,3,27,17,9,30.662,38.81278,-122.82999,3.247,9.000000000000002,6.0,164,11.000000000000002,2.1,71369255,2010-03-27T17:09:30.662000Z,True,True,True,True,True
2939,2010,3,28,2,44,25.701,38.79436,-122.78158,1.9080000000000001,11.000000000000002,10.0,54,10.0,2.4,71369470,2010-03-28T02:44:25.701000Z,True,True,True,True,True
2940,2010,3,28,9,39,27.518,38.811170000000004,-122.82505,3.41,21.0,10.0,12,17.0,3.7,71369580,2010-03-28T09:39:27.518000Z,True,True,True,True,True
2941,2010,3,28,9,40,43.89,38.81422,-122.82947,3.2569999999999997,10.0,6.999999999999999,162,10.0,2.1,71369585,2010-03-28T09:40:43.890000Z,True,True,True,True,True
2942,2010,3,28,10,10,37.15,38.80877,-122.79243000000001,1.8619999999999999,12.0,9.000000000000002,7,13.000000000000002,1.9,71369615,2010-03-28T10:10:37.150000Z,True,True,True,True,True
2943,2010,3,29,2,22,57.975,38.7874,-122.75393999999999,1.464,13.000000000000002,10.0,31,15.0,2.8,71369895,2010-03-29T02:22:57.975000Z,True,True,True,True,True
2944,2010,3,29,2,26,28.265,38.791709999999995,-122.75063999999999,1.37,15.0,10.0,37,23.0,2.0,71369915,2010-03-29T02:26:28.265000Z,True,True,True,True,True
2945,2010,3,29,2,26,33.245,38.788959999999996,-122.75371000000001,0.992,16.0,9.000000000000002,46,16.0,1.9,71369920,2010-03-29T02:26:33.245000Z,True,True,True,True,True
2946,2010,3,29,6,47,17.567,38.83824,-122.79555,2.5810000000000004,13.000000000000002,9.000000000000002,170,11.000000000000002,2.0,71370005,2010-03-29T06:47:17.567000Z,True,True,True,True,True
2947,2010,3,29,13,16,30.66,38.78423,-122.75268999999999,0.7909999999999999,9.000000000000002,6.999999999999999,77,9.000000000000002,1.9,71370080,2010-03-29T13:16:30.660000Z,True,True,True,True,True
2948,2010,3,29,16,35,5.46,38.83927,-122.82896000000001,2.559,6.999999999999999,5.0,11,5.0,2.3,71370165,2010-03-29T16:35:05.460000Z,True,True,True,True,True
2949,2010,3,29,17,7,38.66,38.83684,-122.80988,2.727,8.0,5.0,22,6.0,2.1,71370170,2010-03-29T17:07:38.660000Z,True,True,True,True,True
2950,2010,3,29,21,57,40.36,38.78438,-122.74359,1.815,6.0,5.0,159,6.0,2.1,71370305,2010-03-29T21:57:40.360000Z,True,True,True,True,True
2951,2010,4,1,19,31,34.52,38.83897,-122.7746,2.617,6.999999999999999,5.0,16,8.0,2.3,71376551,2010-04-01T19:31:34.520000Z,True,True,True,True,True
2952,2010,4,2,3,19,44.227,38.80426,-122.80633,1.501,16.0,8.0,20,17.0,1.9,71376666,2010-04-02T03:19:44.227000Z,True,True,True,True,True
2953,2010,4,3,19,41,6.915,38.81693,-122.80367,2.4659999999999997,13.000000000000002,6.999999999999999,27,6.999999999999999,2.0,71377241,2010-04-03T19:41:06.915000Z,True,True,True,True,True
2954,2010,4,4,22,45,27.83,38.83764,-122.82878000000001,2.443,11.000000000000002,9.000000000000002,152,15.0,1.9,71377601,2010-04-04T22:45:27.830000Z,True,True,True,True,True
2955,2010,4,4,22,48,44.479,38.798840000000006,-122.74444,1.5619999999999998,13.000000000000002,10.0,18,13.999999999999998,2.2,71377621,2010-04-04T22:48:44.479000Z,True,True,True,True,True
2956,2010,4,4,22,49,17.292,38.82269,-122.76486000000001,1.2990000000000002,15.0,12.0,160,15.0,3.2,71377611,2010-04-04T22:49:17.292000Z,True,True,True,True,True
2957,2010,4,4,22,49,44.788999999999994,38.801590000000004,-122.75506000000001,1.425,15.0,9.000000000000002,27,11.000000000000002,2.8,71377626,2010-04-04T22:49:44.789000Z,True,True,True,True,True
2958,2010,4,4,22,51,15.852,38.79605,-122.73402,1.412,10.0,6.999999999999999,179,13.000000000000002,1.8,71037219,2010-04-04T22:51:15.852000Z,True,True,True,True,True
2959,2010,4,4,23,10,58.9,38.83697,-122.85668000000001,1.425,10.0,6.999999999999999,26,9.000000000000002,2.1,71377661,2010-04-04T23:10:58.900000Z,True,True,True,True,True
2960,2010,4,6,2,14,36.03,38.80155,-122.8167,3.85,10.0,6.0,179,9.000000000000002,2.1,71378231,2010-04-06T02:14:36.030000Z,True,True,True,True,True
2961,2010,4,7,6,12,39.15,38.83879,-122.77398000000001,2.73,5.0,4.0,171,5.0,2.0,71378836,2010-04-07T06:12:39.150000Z,True,True,True,True,True
2962,2010,4,9,4,22,45.82,38.831990000000005,-122.79733,2.271,13.000000000000002,9.000000000000002,175,9.000000000000002,1.9,71379631,2010-04-09T04:22:45.820000Z,True,True,True,True,True
2963,2010,4,10,12,26,26.725,38.827659999999995,-122.80196000000001,3.888,10.0,6.999999999999999,17,10.0,3.1,71380256,2010-04-10T12:26:26.725000Z,True,True,True,True,True
2964,2010,4,10,12,26,46.685,38.8248,-122.80247,4.136,12.0,8.0,9,11.000000000000002,2.7,71037404,2010-04-10T12:26:46.685000Z,True,True,True,True,True
2965,2010,4,10,13,12,35.755,38.82445,-122.80613999999998,3.752,9.000000000000002,6.999999999999999,30,8.0,1.9,71380286,2010-04-10T13:12:35.755000Z,True,True,True,True,True
2966,2010,4,10,13,49,38.02,38.82648,-122.8026,4.037,8.0,6.0,156,6.999999999999999,2.0,71380306,2010-04-10T13:49:38.020000Z,True,True,True,True,True
2967,2010,4,10,14,47,42.856,38.82458,-122.80263000000001,3.995,22.000000000000004,12.0,31,18.000000000000004,1.8,71380331,2010-04-10T14:47:42.856000Z,True,True,True,True,True
2968,2010,4,11,0,23,38.885999999999996,38.783559999999994,-122.74918999999998,0.938,9.000000000000002,6.0,27,9.000000000000002,2.2,71380511,2010-04-11T00:23:38.886000Z,True,True,True,True,True
2969,2010,4,11,2,0,50.882,38.81283,-122.81886999999999,3.5189999999999997,12.0,8.0,14,9.000000000000002,2.3,71380551,2010-04-11T02:00:50.882000Z,True,True,True,True,True
2970,2010,4,13,5,24,28.85,38.79169,-122.74458999999999,2.6910000000000003,6.999999999999999,6.0,77,6.999999999999999,1.9,71381301,2010-04-13T05:24:28.850000Z,True,True,True,True,True
2971,2010,4,13,9,3,2.459,38.816590000000005,-122.80561000000002,2.489,9.000000000000002,6.0,14,8.0,2.0,71381346,2010-04-13T09:03:02.459000Z,True,True,True,True,True
2972,2010,4,13,14,33,58.607,38.83632,-122.77311,2.938,4.0,4.0,41,5.0,1.9,71381446,2010-04-13T14:33:58.607000Z,True,True,True,True,True
2973,2010,4,14,3,14,42.61,38.79439,-122.77909,2.173,11.000000000000002,8.0,46,10.0,2.1,71381741,2010-04-14T03:14:42.610000Z,True,True,True,True,True
2974,2010,4,14,17,29,20.022000000000002,38.79612,-122.78385,4.265,18.000000000000004,12.0,36,16.0,2.2,71382106,2010-04-14T17:29:20.022000Z,True,True,True,True,True
2975,2010,4,15,6,2,41.825,38.83817,-122.80389,2.302,16.0,10.0,179,6.0,2.2,71382396,2010-04-15T06:02:41.825000Z,True,True,True,True,True
2976,2010,4,17,3,15,25.3,38.81323,-122.78406000000001,2.431,9.000000000000002,6.999999999999999,2,8.0,2.2,71383731,2010-04-17T03:15:25.300000Z,True,True,True,True,True
2977,2010,4,17,8,32,22.03,38.78853,-122.7439,1.5730000000000002,6.999999999999999,5.0,43,5.0,2.0,71383801,2010-04-17T08:32:22.030000Z,True,True,True,True,True
2978,2010,4,17,10,9,33.671,38.83753,-122.83043,2.56,8.0,5.0,19,6.999999999999999,2.5,71383846,2010-04-17T10:09:33.671000Z,True,True,True,True,True
2979,2010,4,17,15,10,21.375,38.81601,-122.8221,3.41,10.0,6.999999999999999,6,9.000000000000002,1.8,71383966,2010-04-17T15:10:21.375000Z,True,True,True,True,True
2980,2010,4,18,3,7,24.46,38.81459,-122.79316000000001,2.94,16.0,6.0,10,9.000000000000002,2.4,71384301,2010-04-18T03:07:24.460000Z,True,True,True,True,True
2981,2010,4,18,4,29,32.095,38.82379,-122.7564,1.6219999999999999,15.0,11.000000000000002,179,15.0,2.0,71384371,2010-04-18T04:29:32.095000Z,True,True,True,True,True
2982,2010,4,19,0,13,43.125,38.809470000000005,-122.77807,1.464,10.0,8.0,29,6.999999999999999,2.1,71384996,2010-04-19T00:13:43.125000Z,True,True,True,True,True
2983,2010,4,19,0,13,54.77,38.81008,-122.77758999999999,1.489,10.0,6.999999999999999,15,6.999999999999999,2.3,71037799,2010-04-19T00:13:54.770000Z,True,True,True,True,True
2984,2010,4,19,20,38,50.745,38.81047,-122.78943999999998,3.948,6.999999999999999,5.0,17,6.999999999999999,2.3,71385611,2010-04-19T20:38:50.745000Z,True,True,True,True,True
2985,2010,4,20,4,5,34.25,38.82011,-122.80893,4.146,10.0,6.999999999999999,18,6.999999999999999,1.9,71385801,2010-04-20T04:05:34.250000Z,True,True,True,True,True
2986,2010,4,21,1,41,22.845,38.7908,-122.76574,3.577,6.0,5.0,60,10.0,1.8,71386186,2010-04-21T01:41:22.845000Z,True,True,True,True,True
2987,2010,4,21,14,6,21.245,38.78638,-122.73568999999999,2.338,6.0,5.0,142,4.0,1.8,71386321,2010-04-21T14:06:21.245000Z,True,True,True,True,True
2988,2010,4,22,4,45,26.32,38.818220000000004,-122.79852,3.3,16.0,9.000000000000002,36,13.999999999999998,2.1,71386566,2010-04-22T04:45:26.320000Z,True,True,True,True,True
2989,2010,4,22,17,49,11.6,38.81965,-122.80323999999999,2.59,9.000000000000002,6.0,20,6.0,1.9,71386731,2010-04-22T17:49:11.600000Z,True,True,True,True,True
2990,2010,4,23,15,10,25.13,38.787859999999995,-122.74972,3.9810000000000003,9.000000000000002,8.0,79,9.000000000000002,1.9,71387021,2010-04-23T15:10:25.130000Z,True,True,True,True,True
2991,2010,4,23,21,40,22.975,38.814640000000004,-122.82217,3.7960000000000003,9.000000000000002,6.999999999999999,21,9.000000000000002,1.8,71387211,2010-04-23T21:40:22.975000Z,True,True,True,True,True
2992,2010,4,23,23,32,24.914,38.83533,-122.80554,2.6289999999999996,8.0,5.0,11,6.0,1.8,71387261,2010-04-23T23:32:24.914000Z,True,True,True,True,True
2993,2010,4,24,8,19,46.95,38.82584,-122.79888999999999,3.8080000000000003,6.999999999999999,5.0,31,6.0,2.1,71387501,2010-04-24T08:19:46.950000Z,True,True,True,True,True
2994,2010,4,24,15,28,42.21,38.79207,-122.74887,4.208,9.000000000000002,6.0,73,9.000000000000002,2.0,71387621,2010-04-24T15:28:42.210000Z,True,True,True,True,True
2995,2010,4,24,19,1,29.52,38.82206,-122.7835,2.792,11.000000000000002,9.000000000000002,175,9.000000000000002,1.9,71387721,2010-04-24T19:01:29.520000Z,True,True,True,True,True
2996,2010,4,25,18,20,47.055,38.78731,-122.78015,4.002,13.000000000000002,12.0,151,12.0,2.6,71388141,2010-04-25T18:20:47.055000Z,True,True,True,True,True
2997,2010,4,26,3,43,44.63,38.79231,-122.76533,2.2880000000000003,6.0,5.0,10,5.0,2.2,71388291,2010-04-26T03:43:44.630000Z,True,True,True,True,True
2998,2010,4,26,3,44,10.06,38.79517,-122.76229,2.687,11.000000000000002,9.000000000000002,35,10.0,3.3,71388296,2010-04-26T03:44:10.060000Z,True,True,True,True,True
2999,2010,4,26,8,7,45.455,38.82163,-122.81216,2.557,11.000000000000002,6.999999999999999,21,8.0,2.0,71388401,2010-04-26T08:07:45.455000Z,True,True,True,True,True
3000,2010,4,27,12,43,27.75,38.83449,-122.80563000000001,2.577,8.0,6.0,5,6.0,1.8,71389026,2010-04-27T12:43:27.750000Z,True,True,True,True,True
3001,2010,4,27,23,7,21.619,38.81507,-122.79523999999999,2.0180000000000002,31.0,13.999999999999998,71,18.000000000000004,3.5,71389236,2010-04-27T23:07:21.619000Z,True,True,True,True,True
3002,2010,4,28,5,30,20.06,38.80761,-122.81121,2.98,13.000000000000002,8.0,1,8.0,1.8,71389381,2010-04-28T05:30:20.060000Z,True,True,True,True,True
3003,2010,4,28,9,3,3.089,38.78293,-122.73398999999999,1.508,11.000000000000002,9.000000000000002,153,11.000000000000002,1.9,71389416,2010-04-28T09:03:03.089000Z,True,True,True,True,True
3004,2010,4,28,11,51,28.58,38.811009999999996,-122.77807,1.5859999999999999,10.0,9.000000000000002,52,9.000000000000002,2.0,71389441,2010-04-28T11:51:28.580000Z,True,True,True,True,True
3005,2010,4,28,11,53,59.745,38.81118,-122.77735,1.65,10.0,8.0,5,9.000000000000002,2.0,71389446,2010-04-28T11:53:59.745000Z,True,True,True,True,True
3006,2010,4,29,16,14,27.585,38.83958,-122.77358999999998,2.59,6.999999999999999,5.0,53,8.0,2.0,71390011,2010-04-29T16:14:27.585000Z,True,True,True,True,True
3007,2010,4,30,13,18,59.336999999999996,38.806909999999995,-122.81181000000001,3.159,9.000000000000002,6.999999999999999,27,11.000000000000002,1.9,71390396,2010-04-30T13:18:59.337000Z,True,True,True,True,True
3008,2010,5,1,0,26,47.07,38.83487,-122.80367,2.639,17.0,9.000000000000002,1,8.0,2.1,71390596,2010-05-01T00:26:47.070000Z,True,True,True,True,True
3009,2010,5,1,0,26,47.088,38.83521,-122.80375,2.571,15.0,10.0,175,8.0,2.2,71390586,2010-05-01T00:26:47.088000Z,True,True,True,True,True
3010,2010,5,2,17,53,55.37,38.82524,-122.77708999999999,2.533,22.000000000000004,17.0,9,20.0,2.3,71391526,2010-05-02T17:53:55.370000Z,True,True,True,True,True
3011,2010,5,4,4,37,49.89,38.791340000000005,-122.74508999999999,1.7269999999999999,6.999999999999999,6.0,41,6.0,2.0,71392151,2010-05-04T04:37:49.890000Z,True,True,True,True,True
3012,2010,5,4,7,23,55.443999999999996,38.80213,-122.77354,1.608,12.0,9.000000000000002,51,26.000000000000004,2.9,71392186,2010-05-04T07:23:55.444000Z,True,True,True,True,True
3013,2010,5,4,7,26,54.619,38.80447,-122.77597,2.056,12.0,10.0,72,10.0,2.6,71392196,2010-05-04T07:26:54.619000Z,True,True,True,True,True
3014,2010,5,4,14,35,41.39,38.81024,-122.77828000000001,1.561,9.000000000000002,8.0,54,6.999999999999999,2.0,71392376,2010-05-04T14:35:41.390000Z,True,True,True,True,True
3015,2010,5,6,1,33,2.225,38.78572,-122.77256000000001,1.9040000000000001,6.999999999999999,6.0,6,6.0,2.4,71387840,2010-05-06T01:33:02.225000Z,True,True,True,True,True
3016,2010,5,6,12,36,54.184,38.82553,-122.82803,2.887,9.000000000000002,6.0,24,6.999999999999999,1.9,71388025,2010-05-06T12:36:54.184000Z,True,True,True,True,True
3017,2010,5,6,22,6,30.36,38.79038,-122.77869,3.8680000000000003,12.0,9.000000000000002,30,13.000000000000002,2.1,71388260,2010-05-06T22:06:30.360000Z,True,True,True,True,True
3019,2010,5,8,14,5,31.04,38.834590000000006,-122.81146000000001,2.622,8.0,5.0,18,6.0,1.9,71389255,2010-05-08T14:05:31.040000Z,True,True,True,True,True
3020,2010,5,8,16,9,29.22,38.8157,-122.79903,2.136,9.000000000000002,8.0,15,9.000000000000002,2.0,71389305,2010-05-08T16:09:29.220000Z,True,True,True,True,True
3021,2010,5,8,18,21,7.88,38.79292,-122.75688000000001,4.055,6.999999999999999,5.0,50,9.000000000000002,1.8,71389395,2010-05-08T18:21:07.880000Z,True,True,True,True,True
3022,2010,5,8,22,52,24.48,38.8234,-122.80746,3.478,12.0,6.999999999999999,31,8.0,2.2,71389600,2010-05-08T22:52:24.480000Z,True,True,True,True,True
3023,2010,5,10,3,2,7.955,38.82594,-122.80813,3.812,10.0,6.999999999999999,178,8.0,2.1,71390460,2010-05-10T03:02:07.955000Z,True,True,True,True,True
3024,2010,5,10,9,55,21.629,38.79462,-122.80901999999999,3.995,8.0,8.0,93,6.999999999999999,2.1,71390620,2010-05-10T09:55:21.629000Z,True,True,True,True,True
3025,2010,5,10,14,20,4.955,38.81535,-122.79355,3.7560000000000002,13.999999999999998,6.999999999999999,22,8.0,2.3,71390680,2010-05-10T14:20:04.955000Z,True,True,True,True,True
3026,2010,5,12,12,1,30.925,38.8393,-122.80325,2.35,16.0,10.0,179,6.999999999999999,1.8,71391645,2010-05-12T12:01:30.925000Z,True,True,True,True,True
3027,2010,5,13,15,7,58.97,38.81682,-122.82081000000001,3.218,9.000000000000002,6.999999999999999,14,6.0,1.9,71392125,2010-05-13T15:07:58.970000Z,True,True,True,True,True
3028,2010,5,13,18,4,31.56,38.81322,-122.7956,3.614,10.0,6.0,18,6.999999999999999,2.0,71397531,2010-05-13T18:04:31.560000Z,True,True,True,True,True
3029,2010,5,14,2,53,20.967,38.794470000000004,-122.78155,2.784,17.0,9.000000000000002,27,15.0,1.9,71397751,2010-05-14T02:53:20.967000Z,True,True,True,True,True
3030,2010,5,15,11,17,27.68,38.802479999999996,-122.7778,4.356,16.0,10.0,35,16.0,1.8,71398486,2010-05-15T11:17:27.680000Z,True,True,True,True,True
3032,2010,5,16,14,12,33.84,38.82868,-122.80953000000001,2.513,11.000000000000002,6.0,0,8.0,2.1,71399161,2010-05-16T14:12:33.840000Z,True,True,True,True,True
3033,2010,5,18,0,19,48.245,38.818509999999996,-122.80148999999999,4.195,18.000000000000004,8.0,23,9.000000000000002,2.6,71400166,2010-05-18T00:19:48.245000Z,True,True,True,True,True
3034,2010,5,18,0,20,4.395,38.81766,-122.80146,3.9989999999999997,13.999999999999998,8.0,21,8.0,2.8,71039339,2010-05-18T00:20:04.395000Z,True,True,True,True,True
3035,2010,5,18,0,26,1.246,38.816959999999995,-122.79893999999999,3.9389999999999996,11.000000000000002,6.999999999999999,29,12.0,2.0,71400176,2010-05-18T00:26:01.246000Z,True,True,True,True,True
3036,2010,5,18,1,12,13.76,38.82672,-122.79569,3.66,6.999999999999999,6.0,44,6.0,2.3,71400206,2010-05-18T01:12:13.760000Z,True,True,True,True,True
3037,2010,5,18,18,28,41.92,38.837540000000004,-122.78461999999999,2.421,6.999999999999999,4.0,16,8.0,1.9,71400586,2010-05-18T18:28:41.920000Z,True,True,True,True,True
3038,2010,5,19,8,12,58.325,38.82189,-122.79451,3.951,9.000000000000002,8.0,156,11.000000000000002,1.8,71400886,2010-05-19T08:12:58.325000Z,True,True,True,True,True
3039,2010,5,19,20,54,48.16,38.812740000000005,-122.83349,2.9339999999999997,12.0,6.0,168,6.999999999999999,2.1,71401186,2010-05-19T20:54:48.160000Z,True,True,True,True,True
3040,2010,5,20,9,18,11.27,38.78735,-122.73501,2.3080000000000003,6.0,5.0,178,5.0,1.8,71401391,2010-05-20T09:18:11.270000Z,True,True,True,True,True
3041,2010,5,20,18,59,18.565,38.81432,-122.82325,3.6210000000000004,13.000000000000002,6.999999999999999,28,10.0,2.1,71401596,2010-05-20T18:59:18.565000Z,True,True,True,True,True
3042,2010,5,20,23,33,45.63,38.80963,-122.79456,3.888,9.000000000000002,6.0,12,8.0,1.8,71401716,2010-05-20T23:33:45.630000Z,True,True,True,True,True
3043,2010,5,21,3,18,45.559,38.79059,-122.73658999999999,2.421,6.0,5.0,49,6.0,3.0,71401831,2010-05-21T03:18:45.559000Z,True,True,True,True,True
3044,2010,5,21,5,46,31.695,38.83678,-122.79273,2.675,12.0,6.0,9,6.999999999999999,2.2,71401861,2010-05-21T05:46:31.695000Z,True,True,True,True,True
3045,2010,5,22,8,23,6.13,38.80745,-122.78877,1.751,9.000000000000002,6.0,20,6.999999999999999,2.0,71402291,2010-05-22T08:23:06.130000Z,True,True,True,True,True
3048,2010,5,23,13,8,36.11,38.83124,-122.81085,2.785,9.000000000000002,6.0,15,6.999999999999999,2.4,71402916,2010-05-23T13:08:36.110000Z,True,True,True,True,True
3049,2010,5,23,13,13,4.138999999999999,38.832409999999996,-122.80315,2.187,17.0,12.0,167,10.0,1.9,71402926,2010-05-23T13:13:04.139000Z,True,True,True,True,True
3050,2010,5,23,18,38,45.12,38.794979999999995,-122.7661,2.123,6.0,5.0,178,6.999999999999999,2.0,71403131,2010-05-23T18:38:45.120000Z,True,True,True,True,True
3051,2010,5,24,23,56,17.965999999999998,38.787659999999995,-122.77026000000001,2.354,8.0,6.0,179,8.0,2.3,71403851,2010-05-24T23:56:17.966000Z,True,True,True,True,True
